can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,full_name,position
True,True,100.0,100.0,111478,0,0,-1,1,1,2,1.3,1.3,-1,Joël,1.8,145,False,,2024-11-30T01:00:07.662889Z,4.4,111478.jpg,2.9,False,Veltman,1.7,False,,a,5,36,52,630831,35,583191,703,0.4,11.8,Veltman,152.0,2020-07-29,False,p111478,1552,0,0,5,23,0,0,0,4,0,0,7,227,245.0,138.3,26.0,41.1,18,0.20,1.29,1.49,23.06,0,0,0,0,0,0,0,188,73,183,41,323,107,234,74,,,,,,,0.01,0.0,0.07,0.08,1.34,1.33,481,84,165,51,131,35,151,59,1.04,0.29,Joël Veltman,Defender
True,True,100.0,100.0,489639,0,0,0,0,1,1,1.7,1.7,-1,Bart,2.2,146,False,,2024-08-12T14:30:04.523944Z,4.5,489639.jpg,2.8,False,Verbruggen,2.8,False,,a,5,36,61,606606,144,382789,2981,0.5,13.6,Verbruggen,152.0,2023-07-03,False,p489639,1980,0,0,4,37,0,0,0,4,0,59,4,225,516.0,0.0,0.0,51.7,22,0.00,0.01,0.01,34.41,0,0,0,0,0,0,0,28,7,660,70,643,64,195,7,,,,,,,0.0,2.68,0.0,0.0,1.56,1.68,406,17,142,13,141,22,111,17,1.0,0.18,Bart Verbruggen,Goalkeeper
True,True,100.0,100.0,110735,0,0,-2,2,0,2,1.1,1.1,0,Adam,1.6,147,False,,2024-12-23T14:30:07.986462Z,4.3,110735.jpg,1.5,False,Webster,0.1,False,,a,5,36,9,4417,16,11320,20,0.4,2.1,Webster,241.0,2019-08-03,False,p110735,165,0,0,1,4,0,0,0,0,0,0,0,42,45.2,4.7,21.0,7.0,3,0.02,0.07,0.09,4.41,0,0,0,0,0,0,0,387,136,426,148,342,114,408,136,,,,,,,0.01,0.0,0.04,0.05,2.41,2.18,551,116,184,55,337,109,505,178,1.64,0.55,Adam Webster,Defender
True,True,100.0,100.0,50175,0,0,0,0,1,4,0.7,0.7,1,Danny,1.2,148,False,,2024-12-16T09:30:06.558564Z,5.5,50175.jpg,4.2,False,Welbeck,5.6,False,,a,5,36,75,3748189,353,3573725,1598,0.2,13.6,Welbeck,241.0,2020-10-18,False,p50175,1353,6,2,5,23,0,0,0,2,0,0,13,271,302.6,181.4,393.0,87.7,16,6.03,0.48,6.51,25.28,0,0,0,0,0,0,0,143,18,149,17,47,19,89,19,,,1.0,,3.0,,0.4,0.0,0.03,0.43,1.68,1.53,104,29,244,27,41,10,65,14,1.06,0.33,Danny Welbeck,Forward
True,True,0.0,0.0,467779,0,0,-3,3,0,3,0.0,0.0,0,Mats,0.0,149,False,Thigh injury - Unknown return date,2024-12-21T22:00:08.030972Z,4.7,467779.jpg,2.2,False,Wieffer,0.1,False,,i,5,36,28,16215,4,20915,16,0.0,6.0,Wieffer,152.0,2024-07-06,False,p467779,464,1,2,1,12,0,0,0,2,0,0,3,104,144.0,80.3,57.0,27.8,4,0.50,0.18,0.68,9.70,0,0,0,0,0,0,0,278,122,255,158,262,145,295,148,,,,,,,0.1,0.0,0.03,0.13,1.88,2.33,335,217,675,279,234,103,523,195,0.78,0.19,Mats Wieffer,Midfielder
True,True,100.0,100.0,513433,0,0,-1,1,0,3,-0.1,-0.1,0,Brajan,0.4,595,False,,2025-01-24T00:00:10.185786Z,5.4,513433.jpg,1.3,False,Gruda,0.0,False,,a,5,36,14,1781,3,4324,6,0.1,2.6,Gruda,80.0,2024-08-14,False,p513433,362,0,0,1,9,0,0,0,0,0,0,0,51,57.8,128.7,90.0,27.6,5,0.27,0.50,0.77,6.30,0,0,0,0,0,0,0,371,173,193,125,212,123,298,150,,,,,,,0.07,0.0,0.12,0.19,1.57,2.24,140,84,351,168,385,185,620,250,1.24,0.25,Brajan Gruda,Midfielder
True,True,100.0,100.0,509416,0,0,0,0,0,3,1.3,1.3,0,Yasin,1.8,600,False,,2024-12-03T12:30:09.025260Z,5.0,509416.jpg,1.8,False,Ayari,0.0,False,,a,5,36,36,5622,3,5355,13,0.4,7.2,Ayari,206.0,2023-01-30,False,p509416,1264,0,0,5,15,0,0,0,3,0,0,0,187,193.6,318.9,161.0,67.3,14,1.45,1.29,2.74,18.98,0,0,0,0,0,0,0,238,104,72,56,134,88,129,76,3.0,,,,,,0.1,0.0,0.09,0.19,1.35,1.07,227,142,175,76,306,141,577,227,1.0,0.36,Yasin Ayari,Midfielder
True,False,0.0,0.0,513834,0,0,0,0,0,3,0.0,0.0,0,Andrew,0.0,601,False,Loaned to Stoke City,2024-08-20T12:19:09.002604Z,5.0,513834.jpg,0.0,False,Moran,0.0,False,,u,5,36,0,24,0,524,1,0.0,0.0,Moran,,,False,p513834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,742,320,741,321,735,318,742,320,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,228,143,721,309,742,321,742,318,0.0,0.0,Andrew Moran,Midfielder
True,False,0.0,0.0,472739,0,0,0,0,0,1,0.0,0.0,0,Carl,0.0,615,False,Loaned to Hull City,2024-08-31T06:28:38.039682Z,4.0,472739.jpg,0.0,False,Rushworth,0.0,False,,u,5,36,0,6698,0,7772,1,0.0,0.0,Rushworth,241.0,2023-07-01,False,p472739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,569,65,552,47,515,33,569,65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,648,57,480,57,579,65,564,68,0.0,0.0,Carl Rushworth,Goalkeeper
True,True,100.0,100.0,463067,0,0,-4,4,1,3,2.7,2.7,2,Georginio,3.2,618,False,,2025-01-12T22:30:09.270999Z,5.1,463067.jpg,3.1,False,Rutter,0.5,False,,a,5,36,72,325466,82,286696,332,0.6,14.1,Georginio,73.0,2024-08-19,False,p463067,1262,4,4,4,25,0,0,0,2,0,0,1,221,252.6,193.1,308.0,74.2,14,3.36,1.32,4.68,23.49,0,0,0,0,0,0,0,177,70,137,94,59,37,114,68,,,,,,,0.24,0.0,0.09,0.33,1.68,1.78,184,112,81,36,123,55,262,80,1.0,0.29,Georginio Rutter,Midfielder
True,True,0.0,0.0,231416,0,0,-1,1,0,2,0.0,0.0,0,Ferdi,0.0,628,False,Toe Injury - Unknown return date,2024-11-10T01:30:09.967684Z,4.4,231416.jpg,3.2,False,Kadioglu,0.1,False,,i,5,36,19,73838,1,70381,47,0.0,4.3,F.Kadıoğlu,219.0,2024-08-27,False,p231416,385,1,0,2,8,0,0,0,1,0,0,0,59,116.4,83.7,40.0,24.0,5,0.44,0.31,0.75,9.44,0,0,0,0,0,0,0,301,109,250,69,288,90,312,100,,,,,,,0.1,0.0,0.07,0.17,2.21,1.87,505,100,563,221,111,28,458,159,1.17,0.47,Ferdi Kadioglu,Defender
True,True,100.0,100.0,219249,0,0,0,0,0,3,1.3,1.3,1,Matt,1.8,629,False,,2025-01-24T00:00:10.254189Z,5.5,219249.jpg,2.2,False,O'Riley,0.0,False,,a,5,36,24,17308,7,14940,31,0.3,4.4,O'Riley,58.0,2024-08-26,False,p219249,462,1,1,2,11,1,0,0,1,0,0,2,112,100.0,144.3,106.0,35.0,5,1.15,1.24,2.39,7.67,0,0,0,0,0,0,0,326,148,180,119,198,118,258,130,1.0,,,,,,0.22,0.0,0.24,0.46,1.49,2.14,112,70,178,78,244,110,551,213,0.97,0.39,Matt O'Riley,Midfielder
True,False,0.0,0.0,447720,0,0,0,0,0,2,0.0,0.0,0,Imari,0.0,663,False,Loaned to Dundee,2025-01-17T12:29:48.647053Z,4.0,447720.jpg,0.0,False,Samuels,0.0,False,,u,5,36,0,5264,0,4579,10,0.0,0.0,Samuels,241.0,2023-05-17,False,p447720,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,562,195,545,191,508,180,562,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,641,180,473,155,572,195,575,196,0.0,0.0,Imari Samuels,Defender
True,True,,,565858,0,0,-1,1,0,1,-0.5,-0.5,0,Killian,0.0,668,False,,,3.9,565858.jpg,0.0,False,Cahill,1.2,False,,a,5,36,0,178707,56,60531,150,0.0,0.0,Cahill,104.0,2024-08-24,False,p565858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,543,53,521,30,481,16,543,53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,734,77,445,42,553,53,194,28,0.0,0.0,Killian Cahill,Goalkeeper
True,True,,,539721,0,0,0,0,0,2,-0.5,-0.5,0,Ruairi,0.0,681,False,,,4.0,539721.jpg,0.0,False,McConville,0.0,False,,a,5,36,0,1458,5,975,6,0.0,0.0,McConville,242.0,2024-11-22,False,p539721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,583,209,568,207,534,199,583,209,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,671,203,497,172,593,209,648,220,0.0,0.0,Ruairi McConville,Defender
True,True,,,589100,0,0,0,0,0,2,-0.5,-0.5,0,Jacob,0.0,685,False,,,4.0,589100.jpg,0.0,False,Slater,0.0,False,,a,5,36,0,1352,7,934,11,0.0,0.0,Slater,241.0,2024-11-28,False,p589100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,595,220,580,218,546,210,595,220,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,685,216,510,184,605,220,655,222,0.0,0.0,Jacob Slater,Defender
True,True,100.0,100.0,514254,0,0,0,0,0,3,0.0,0.0,1,Diego,0.5,714,False,,2025-01-09T16:30:09.168224Z,5.5,514254.jpg,1.0,False,Gómez,0.0,False,,a,5,36,2,565,6,272,9,0.1,0.4,Gómez,168.0,2025-01-01,False,p514254,46,0,0,0,4,0,0,0,0,0,0,0,15,0.0,0.3,0.0,0.0,0,0.00,0.02,0.02,2.29,0,0,0,0,0,0,0,751,325,472,238,750,324,751,325,,,,,,,0.0,0.0,0.04,0.04,4.48,7.83,121,74,325,156,480,225,703,295,0.0,0.0,Diego Gómez,Midfielder
True,True,,,100053901,0,0,0,0,0,5,-0.5,-0.5,0,Fabian,0.0,739,False,,,1.1,100053901.jpg,0.0,False,Hürzeler,0.1,False,,a,5,36,0,126,4,275,90,0.0,0.0,Hürzeler,80.0,2024-06-15,False,man53902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,2,0,0,0,0,520,15,496,15,455,15,520,15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,747,10,422,20,531,15,654,17,0.0,0.0,Fabian Hürzeler,
True,False,0.0,0.0,532605,0,0,0,0,0,3,0.0,0.0,0,Andrey,0.0,150,False,Has joined Strasbourg on a season-long loan,2024-08-05T10:16:34.176364Z,4.5,532605.jpg,0.0,False,Nascimento dos Santos,0.0,False,,u,6,8,0,0,0,614,0,0.0,0.0,Andrey Santos,,,False,p532605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,683,283,680,286,665,279,683,283,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,440,276,637,253,691,287,739,315,0.0,0.0,Andrey Nascimento dos Santos,Midfielder
True,False,0.0,0.0,518620,0,0,0,0,0,3,0.0,0.0,0,Ângelo Gabriel,0.0,151,False,Transferred to Al-Nassr,2024-09-05T10:38:18.297070Z,4.5,518620.jpg,0.0,False,Borges Damaceno,0.1,False,,u,6,8,0,5940,0,29896,9,0.0,0.0,Ângelo,,,False,p518620,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,676,277,673,280,657,272,676,277,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,431,269,630,247,684,281,451,161,0.0,0.0,Ângelo Gabriel Borges Damaceno,Midfielder
True,True,0.0,0.0,242880,0,0,-3,3,0,2,0.0,0.0,0,Benoît,0.0,153,False,Unknown - Expected back 14 Feb,2024-12-16T10:30:07.655172Z,4.2,242880.jpg,1.2,False,Badiashile,0.1,False,,i,6,8,5,11995,1,21079,15,0.0,1.2,B.Badiashile,73.0,2023-01-05,False,p242880,247,0,0,0,4,0,0,0,0,0,0,0,22,48.2,8.8,0.0,5.7,2,0.00,0.06,0.06,4.63,0,0,0,0,0,0,0,385,135,416,141,568,224,424,145,,,,,,,0.0,0.0,0.02,0.02,1.69,1.46,595,151,532,200,388,127,476,166,0.73,0.0,Benoît Badiashile,Defender
True,True,,,482158,0,0,-1,1,0,1,0.5,0.5,0,Lucas,0.0,154,False,,,3.9,482158.jpg,0.0,False,Bergström,0.3,False,,a,6,8,0,22287,26,22365,38,0.0,0.0,Bergström,72.0,2021-07-27,False,p482158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,539,52,516,28,475,14,539,52,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,727,75,438,40,550,52,325,50,0.0,0.0,Lucas Bergström,Goalkeeper
True,True,,,122074,0,0,-1,1,0,1,0.5,0.5,0,Marcus,0.0,155,False,,,3.9,122074.jpg,0.0,False,Bettinelli,0.4,False,,a,6,8,0,31784,29,29205,33,0.0,0.0,Bettinelli,241.0,2021-07-28,False,p122074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,529,44,506,20,465,6,529,44,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,708,67,427,32,540,44,278,43,0.0,0.0,Marcus Bettinelli,Goalkeeper
True,True,,,486672,0,0,-1,1,0,3,1.7,1.7,0,Moisés,1.2,157,False,,,4.9,486672.jpg,2.7,False,Caicedo Corozo,1.1,False,,a,6,8,61,272517,203,249653,396,0.2,12.4,Caicedo,62.0,2023-08-14,False,p486672,2035,1,3,5,29,0,0,0,6,0,0,2,383,407.2,368.8,63.0,83.9,23,0.55,1.66,2.21,31.76,0,0,0,0,0,0,0,74,25,58,44,255,143,95,58,,,,,,,0.02,0.0,0.07,0.09,1.4,1.28,274,177,235,111,155,63,198,57,1.02,0.22,Moisés Caicedo Corozo,Midfielder
True,True,,,505187,0,0,-1,1,0,3,0.5,0.5,0,Cesare,0.0,158,False,,,4.4,505187.jpg,0.0,False,Casadei,0.1,False,,a,6,8,0,23653,27,27970,27,0.0,0.0,Casadei,106.0,2022-08-19,False,p505187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,627,243,624,247,602,236,627,243,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,525,311,572,206,637,248,436,152,0.0,0.0,Cesare Casadei,Midfielder
True,True,100.0,100.0,180736,0,0,-1,1,4,2,2.3,2.3,0,Trevoh,1.8,159,False,,2025-01-02T10:30:08.548907Z,4.4,180736.jpg,4.5,False,Chalobah,1.3,False,,a,6,8,63,229344,598,118990,415,0.4,14.3,Chalobah,241.0,2018-02-16,False,p180736,1240,3,1,3,17,0,0,0,1,0,0,8,252,364.2,85.8,160.0,61.3,14,1.34,0.54,1.88,18.86,0,0,0,0,0,0,0,105,39,245,66,135,15,153,40,,,,,,,0.1,0.0,0.04,0.14,1.37,1.23,487,87,167,52,30,2,185,73,1.02,0.22,Trevoh Chalobah,Defender
True,True,,,172850,0,0,-4,4,0,2,0.5,0.5,0,Ben,0.0,160,False,,,4.6,172850.jpg,0.0,False,Chilwell,0.5,False,,a,6,8,0,42062,57,97949,77,0.0,0.0,Chilwell,241.0,2020-08-26,False,p172850,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,715,250,712,250,698,248,715,250,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,349,49,667,237,720,249,263,97,0.0,0.0,Ben Chilwell,Defender
True,True,100.0,100.0,478912,0,0,-3,3,0,3,0.5,0.5,0,Carney,0.0,161,False,,2024-10-04T12:30:06.437566Z,4.7,478912.jpg,0.0,False,Chukwuemeka,0.0,False,,a,6,8,0,4819,8,8185,9,0.0,0.0,Chukwuemeka,241.0,2022-08-04,False,p478912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,717,304,715,307,701,301,717,304,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,337,219,677,281,722,308,548,211,0.0,0.0,Carney Chukwuemeka,Midfielder
True,True,100.0,100.0,460028,0,0,0,0,0,2,0.9,0.9,0,Levi,0.4,162,False,,2025-01-17T15:00:07.145576Z,4.5,460028.jpg,2.2,False,Colwill,3.2,False,,a,6,8,47,932493,243,703948,742,0.1,10.4,Colwill,241.0,2022-07-01,False,p460028,1890,0,1,4,28,0,0,0,6,0,0,1,225,388.6,132.3,67.0,58.9,21,0.48,1.07,1.55,30.21,0,0,0,0,0,0,0,89,34,189,44,250,74,160,45,,,,,,,0.02,0.0,0.05,0.07,1.44,1.33,390,68,340,104,231,73,103,39,1.0,0.19,Levi Colwill,Defender
True,True,100.0,100.0,179268,0,0,1,-1,2,2,3.1,3.1,0,Marc,2.6,163,False,,2024-12-16T09:30:06.586582Z,5.1,179268.jpg,2.7,False,Cucurella Saseta,6.3,False,,a,6,8,57,1048728,980,1103310,1420,0.5,11.2,Cucurella,200.0,2022-08-05,False,p179268,1715,2,2,3,25,0,0,0,6,1,0,3,239,301.0,199.5,149.0,65.1,19,1.50,1.70,3.20,25.97,0,0,0,0,0,0,0,145,55,131,28,147,21,137,36,,,,,,,0.08,0.0,0.09,0.17,1.36,1.31,178,22,113,32,158,48,60,22,1.0,0.16,Marc Cucurella Saseta,Defender
True,False,0.0,0.0,520295,0,0,-1,1,0,4,0.0,0.0,0,David Datro,0.0,164,False,Transferred to AEK Athens,2024-09-11T14:26:52.770225Z,5.4,520295.jpg,0.0,False,Fofana,0.1,False,,u,6,8,0,4727,0,15213,7,0.0,0.0,D.D.Fofana,54.0,,False,p520295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,749,77,749,77,746,77,749,77,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,141,41,736,75,750,77,519,68,0.0,0.0,David Datro Fofana,Forward
True,True,,,617054,0,0,-1,1,0,4,0.5,0.5,0,Deivid Washington,0.0,165,False,,,4.9,617054.jpg,0.0,False,de Souza Eugênio,0.1,False,,a,6,8,0,16357,24,20893,30,0.0,0.0,Deivid,30.0,2023-08-24,False,p617054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,730,72,727,71,719,72,730,72,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,282,59,706,67,732,73,406,61,0.0,0.0,Deivid Washington de Souza Eugênio,Forward
True,True,100.0,100.0,215413,0,0,-5,5,0,3,1.7,1.7,0,Kiernan,1.2,166,False,,2024-12-29T08:30:08.647462Z,5.5,215413.jpg,1.8,False,Dewsbury-Hall,0.1,False,,a,6,8,11,6859,11,26870,13,0.2,2.0,Dewsbury-Hall,241.0,2024-07-02,False,p215413,132,0,1,0,3,0,0,0,0,0,0,1,40,32.8,29.1,19.0,8.1,1,0.22,0.19,0.41,1.76,0,0,0,0,0,0,0,406,186,341,191,352,190,397,194,,,,,,,0.15,0.0,0.13,0.28,1.2,2.05,111,69,245,119,310,144,455,163,0.68,0.0,Kiernan Dewsbury-Hall,Midfielder
True,True,,,220362,0,0,-3,3,0,2,0.7,0.7,0,Axel,0.2,167,False,,,4.2,220362.jpg,3.7,False,Disasi,0.3,False,,a,6,8,22,65745,47,81497,109,0.0,5.2,Disasi,73.0,2023-08-04,False,p220362,363,1,0,2,3,0,0,0,1,0,0,0,84,86.4,34.1,36.0,15.7,4,0.29,0.09,0.38,6.29,0,0,0,0,0,0,0,346,122,331,107,294,95,358,118,,,,,,,0.07,0.0,0.02,0.09,1.56,0.74,592,148,383,122,73,12,293,108,0.99,0.5,Axel Disasi,Defender
True,True,100.0,100.0,448047,0,0,-2,2,1,3,1.5,1.5,0,Enzo,1.0,168,False,,2025-01-17T15:00:07.174073Z,4.8,448047.jpg,3.3,False,Fernández,4.1,False,,a,6,8,70,1479575,765,1245363,2513,0.2,14.6,Enzo,10.0,2023-01-31,False,p448047,1597,3,4,3,24,0,0,0,3,0,0,5,385,429.8,625.4,244.0,130.2,17,2.39,3.79,6.18,23.57,0,0,0,0,0,0,0,62,19,11,10,84,54,31,21,3.0,,3.0,,4.0,,0.13,0.0,0.21,0.34,1.33,1.35,315,203,262,127,102,45,90,28,0.96,0.17,Enzo Fernández,Midfielder
True,False,0.0,0.0,232787,0,0,-1,1,0,3,0.0,0.0,0,Conor,0.0,169,False,Transferred to Atletico Madrid,2024-08-22T11:20:34.236891Z,5.9,232787.jpg,0.0,False,Gallagher,0.1,False,,u,6,8,0,1567,0,72530,6,0.0,0.0,Gallagher,,,False,p232787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,752,326,752,326,751,325,752,326,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,80,51,739,319,752,326,421,146,0.0,0.0,Conor Gallagher,Midfielder
True,False,0.0,0.0,514280,0,0,0,0,0,2,0.0,0.0,0,Alfie,0.0,170,False,Has joined Sheffield United on a season-long,2024-08-09T11:15:16.064928Z,4.0,514280.jpg,0.0,False,Gilchrist,0.0,False,,u,6,8,0,0,0,7345,1,0.0,0.0,Gilchrist,,,False,p514280,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,577,204,561,201,526,192,577,204,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,660,193,489,165,587,204,593,206,0.0,0.0,Alfie Gilchrist,Defender
True,True,100.0,100.0,482609,0,0,-1,1,0,2,1.3,1.3,0,Malo,0.8,171,False,,2024-11-13T09:30:07.704412Z,4.9,482609.jpg,1.6,False,Gusto,1.6,False,,a,6,8,31,321418,96,495578,462,0.2,6.3,Gusto,73.0,2023-01-28,False,p482609,1268,0,1,1,19,0,0,0,3,0,0,0,152,225.2,232.8,107.0,56.7,14,1.23,1.12,2.35,19.69,0,0,0,0,0,0,0,205,80,113,23,194,44,169,51,,,,,,,0.09,0.0,0.08,0.17,1.4,1.35,272,31,288,79,333,106,158,62,0.99,0.07,Malo Gusto,Defender
True,True,100.0,100.0,225796,0,0,-2,2,0,2,3.3,3.3,0,Reece,2.8,172,False,,2024-11-21T14:00:08.020459Z,4.8,225796.jpg,2.7,False,James,0.7,False,,a,6,8,19,151106,816,94398,241,0.6,4.0,James,241.0,2019-05-15,False,p225796,422,1,1,0,8,0,0,0,0,0,0,1,72,105.4,66.9,16.0,18.9,5,0.16,0.36,0.52,8.88,0,0,0,0,0,0,0,318,115,272,76,359,122,342,113,2.0,,2.0,,,,0.03,0.0,0.08,0.11,1.89,1.71,303,36,102,28,154,47,230,86,1.07,0.0,Reece James,Defender
True,True,0.0,0.0,549068,0,0,-2,2,0,3,0.0,0.0,0,Omari,0.0,173,False,Hamstring injury - Unknown return date,2024-09-08T23:00:06.668188Z,4.3,549068.jpg,0.0,False,Kellyman,0.1,False,,i,6,8,0,7357,222,6539,58,0.0,0.0,Kellyman,241.0,2024-06-29,False,p549068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,617,237,610,241,585,230,617,237,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,577,328,551,198,627,242,525,197,0.0,0.0,Omari Kellyman,Midfielder
True,True,0.0,0.0,514356,0,0,0,0,0,3,0.0,0.0,0,Roméo,0.0,174,False,Muscle injury - Unknown return date,2025-01-17T15:00:07.202444Z,4.5,514356.jpg,1.5,False,Lavia,0.5,False,,i,6,8,15,188698,5,255662,168,0.0,3.3,Lavia,21.0,2023-08-18,False,p514356,530,0,1,1,10,0,0,0,4,0,0,0,81,90.4,99.8,5.0,19.6,8,0.18,0.30,0.48,10.96,0,0,0,0,0,0,0,341,158,229,142,404,213,339,167,,,,,,,0.03,0.0,0.05,0.08,1.86,1.7,427,265,627,244,342,157,269,83,1.36,0.17,Roméo Lavia,Midfielder
True,False,0.0,0.0,66749,0,0,-2,2,0,4,0.0,0.0,0,Romelu,0.0,175,False,Permanent transfer to Napoli,2024-08-30T10:21:53.872158Z,6.3,66749.jpg,0.0,False,Lukaku Bolingoli,0.2,False,,u,6,8,0,8049,0,61394,8,0.0,0.0,Lukaku,,,False,p66749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,753,79,753,79,753,79,753,79,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,51,21,744,78,753,79,369,59,0.0,0.0,Romelu Lukaku Bolingoli,Forward
True,False,0.0,0.0,204727,0,0,0,0,0,2,0.0,0.0,0,Malang,0.0,176,False,Permanent move to RC Lens,2024-07-29T09:46:25.583703Z,4.5,204727.jpg,0.0,False,Sarr,0.0,False,,u,6,8,0,0,0,453,0,0.0,0.0,M.Sarr,,,False,p204727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,640,241,637,241,619,239,640,241,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,369,58,592,228,649,241,743,249,0.0,0.0,Malang Sarr,Defender
